Id,TimeStamp,DateTime,Dc,State,EnergyConsumption,VmsCount,MigratedVmsCount,CpuSpecs,RamSpecs,BwSpecs,SizeSpecs,CpuProv,RamProv,BwProv,SizeProv,CpuReq,RamReq,BwReq,SizeReq
17,1357333200670,2013-01-04 16:00:00,4,Running,0.1180,3,0,3000,4096,1024,327680,600,394,29,157286,600,394,29,157286
18,1357333200670,2013-01-04 16:00:00,4,Running,0.1175,3,0,3000,4096,1024,327680,575,405,31,157286,575,405,31,157286
19,1357333200670,2013-01-04 16:00:00,4,Running,0.1099,1,0,3000,4096,1024,327680,209,132,9,52429,209,132,9,52429
20,1357333200670,2013-01-04 16:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357333200670,2013-01-04 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357333200670,2013-01-04 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357333200670,2013-01-04 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357333200670,2013-01-04 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357333200670,2013-01-04 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357333200670,2013-01-04 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357333200670,2013-01-04 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357333200670,2013-01-04 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357333200670,2013-01-04 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357333200670,2013-01-04 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357333200670,2013-01-05 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357333200670,2013-01-05 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357333200670,2013-01-05 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357333200670,2013-01-05 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357333200670,2013-01-05 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357336800670,2013-01-04 20:00:00,5,Running,0.1232,3,0,3000,4096,1024,327680,824,493,29,157286,824,493,29,157286
22,1357336800670,2013-01-04 20:00:00,5,Running,0.1240,3,0,3000,4096,1024,327680,858,528,31,157286,858,528,31,157286
23,1357336800670,2013-01-04 20:00:00,5,Running,0.1240,3,0,3000,4096,1024,327680,858,542,30,157286,858,542,30,157286
24,1357336800670,2013-01-04 20:00:00,5,Running,0.1226,3,0,3000,4096,1024,327680,797,508,29,157286,797,508,29,157286
25,1357336800670,2013-01-04 20:00:00,5,Running,0.1234,3,0,3000,4096,1024,327680,830,518,30,157286,830,518,30,157286
16,1357336800670,2013-01-04 17:00:00,4,Running,0.1225,3,0,3000,4096,1024,327680,791,495,29,157286,791,495,29,157286
17,1357336800670,2013-01-04 17:00:00,4,Running,0.1230,3,0,3000,4096,1024,327680,813,536,31,157286,813,536,31,157286
18,1357336800670,2013-01-04 17:00:00,4,Running,0.1230,3,0,3000,4096,1024,327680,816,511,31,157286,816,511,31,157286
19,1357336800670,2013-01-04 17:00:00,4,Running,0.1113,1,0,3000,4096,1024,327680,272,179,9,52429,272,179,9,52429
20,1357336800670,2013-01-04 17:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357336800670,2013-01-04 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357336800670,2013-01-04 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357336800670,2013-01-04 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357336800670,2013-01-04 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357336800670,2013-01-04 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357336800670,2013-01-04 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357336800670,2013-01-04 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357336800670,2013-01-04 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357336800670,2013-01-04 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357336800670,2013-01-04 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357336800670,2013-01-05 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357336800670,2013-01-05 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357336800670,2013-01-05 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357336800670,2013-01-05 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
